स्थिति,सूत्र
तम् एव,-
एव शरणम्,-
शरणम् गच्छ,-
शरणं गच्छ,[[मोऽनुस्वारः (8.3.23)]]
गच्छ सर्वभावेन,-
सर्वभावेन भारत,-
भारत,-
तत् प्रसादात्,-
तद् प्रसादात्,[[झलां जशोऽन्ते (8.2.39)]]
तत् प्रसादात्,[[खरि च (8.4.55)]]
प्रसादात् पराम्,-
प्रसादाद् पराम्,[[झलां जशोऽन्ते (8.2.39)]]
प्रसादात् पराम्,[[खरि च (8.4.55)]]
पराम् शान्तिम्,-
परां शान्तिम्,[[मोऽनुस्वारः (8.3.23)]]
शान्तिम् स्थानम्,-
शान्तिं स्थानम्,[[मोऽनुस्वारः (8.3.23)]]
स्थानम् प्राप्स्यसि,-
स्थानं प्राप्स्यसि,[[मोऽनुस्वारः (8.3.23)]]
प्राप्स्यसि शाश्वतम्,-
शाश्वतम्,-
