पद समूह,सूत्राणि,संधि-कृत रूप
आयुःसत्त्वबलारोग्यसुखप्रीतिविवर्धनास्,- [[ससजुषो रुः (8.2.66)]] [[तस्य लोपः (1.3.9)]] [[खरवसानयोर्विसर्जनीयः (8.3.15)]],आयुःसत्त्वबलारोग्यसुखप्रीतिविवर्धनाः
रस्यास् स्निग्धास्,- [[ससजुषो रुः (8.2.66)]] [[तस्य लोपः (1.3.9)]] [[खरवसानयोर्विसर्जनीयः (8.3.15)]] [[वा शरि (8.3.36)]],रस्याः स्निग्धास्
स्निग्धास् स्थिरास्,- [[ससजुषो रुः (8.2.66)]] [[तस्य लोपः (1.3.9)]] [[खरवसानयोर्विसर्जनीयः (8.3.15)]] [[वा शरि (8.3.36)]],स्निग्धाः स्थिरास्
स्थिरास् हृद्यास्,- [[ससजुषो रुः (8.2.66)]] [[तस्य लोपः (1.3.9)]] [[भोभगोअघोअपूर्वस्य योऽशि (8.3.17)]] [[हलि सर्वेषाम् (8.3.22)]],स्थिरा हृद्यास्
हृद्यास् आहारास्,- [[ससजुषो रुः (8.2.66)]] [[तस्य लोपः (1.3.9)]] [[भोभगोअघोअपूर्वस्य योऽशि (8.3.17)]] [[लोपः शाकल्यस्य (8.3.19)]],हृद्या आहारास्
आहारास् सात्त्विकप्रियास्,- [[ससजुषो रुः (8.2.66)]] [[तस्य लोपः (1.3.9)]] [[खरवसानयोर्विसर्जनीयः (8.3.15)]] [[वा शरि (8.3.36)]],आहाराः सात्त्विकप्रियास्
सात्त्विकप्रियास्,- [[ससजुषो रुः (8.2.66)]] [[तस्य लोपः (1.3.9)]] [[खरवसानयोर्विसर्जनीयः (8.3.15)]],सात्त्विकप्रियाः
